AirWayBill;Carrier Prefix;Flight No.;Airport of Departure (code);Final Destination (code);Picked Up (Date);ETD;ETA;Docs released / Delivered (Date)
PVG963655;RU;452/23;PVG;ORD;;2019-03-22 00:00:00.0;2019-03-24 05:00:00.0;
61863318010;SQ;494/22;PER;DXB;;2019-03-22 00:00:00.0;2019-03-22 00:00:00.0;
72401143015;LX;064;SIN;MIA;;2019-03-22 00:05:00.0;2019-03-23 18:50:00.0;
78469282334;CZ;451/22;PVG;AMS;;2019-03-22 00:05:00.0;2019-03-22 05:00:00.0;
78469282345;CZ;451/22;PVG;AMS;;2019-03-22 00:05:00.0;2019-03-22 05:00:00.0;
60784946363;EY;218/23;CGK;DEL;;2019-03-22 00:05:00.0;2019-03-23 23:00:00.0;
78469282323;CZ;451/22;PVG;AMS;;2019-03-22 00:05:00.0;2019-03-22 05:00:00.0;
78469282356;CZ;451/22;PVG;AMS;;2019-03-22 00:05:00.0;2019-03-22 05:00:00.0;
JKT085641;EY;218/23;CGK;DEL;;2019-03-22 00:05:00.0;2019-03-23 23:00:00.0;
21724825054;TG;930/22;BKK;CDG;;2019-03-22 00:05:00.0;2019-03-22 06:50:00.0;
78469282360;CZ;451/22;PVG;AMS;;2019-03-22 00:05:00.0;2019-03-22 05:00:00.0;
72401436680;LX;139/22;HKG;ZRH;;2019-03-22 00:05:00.0;2019-03-22 06:10:00.0;
60784946374;EY;011/24;CGK;LHR;;2019-03-22 00:08:00.0;2019-03-24 23:00:00.0;
JKT085646;EY;011/24;CGK;LHR;;2019-03-22 00:08:00.0;2019-03-24 23:00:00.0;
JKT085659;EY;011/24;CGK;LHR;;2019-03-22 00:08:00.0;2019-03-24 23:00:00.0;
21725098371;TG;910/22;BKK;LHR;;2019-03-22 00:15:00.0;2019-03-22 06:20:00.0;
21724824796;TG;910/22;BKK;LHR;;2019-03-22 00:15:00.0;2019-03-22 06:20:00.0;
ICN609236;TK;015/24;ICN;GRU;;2019-03-22 00:30:00.0;2019-03-24 18:20:00.0;
NRT212974;7L;0813/23;NGO;MST;;2019-03-22 00:30:00.0;2019-03-23 23:00:00.0;
50106110193;7L;235/22;KIX;LUX;;2019-03-22 00:30:00.0;2019-03-24 06:00:00.0;
SFO551945;CX;097;LAX;MNL;;2019-03-22 00:30:00.0;2019-03-24 09:40:00.0;
50106114021;7L;0813/23;NRT;MST;;2019-03-22 00:30:00.0;2019-03-24 10:00:00.0;
23243993460;MH;0605/22;BLR;SIN;;2019-03-22 00:30:00.0;2019-03-23 19:00:00.0;
23532285923;TK;015/24;ICN;GRU;;2019-03-22 00:30:00.0;2019-03-24 18:20:00.0;
50106110204;7L;235/29;KIX;LUX;;2019-03-22 00:30:00.0;2019-04-01 08:00:00.0;
23243993456;MH;607/22;BLR;SIN;;2019-03-22 00:30:00.0;2019-03-22 20:35:00.0;
16001886404;CX;749/20;HKG;JNB;;2019-03-22 00:30:00.0;2019-03-20 07:30:00.0;
ICN609509;TK;015/24;ICN;GRU;;2019-03-22 00:30:00.0;2019-03-24 18:20:00.0;
23243993471;MH;0721/23;BLR;CGK;;2019-03-22 00:30:00.0;2019-03-23 19:00:00.0;
LAX547984;CX;097;LAX;SIN;;2019-03-22 00:30:00.0;2019-03-24 06:55:00.0;
60784946341;EY;073/24;CGK;ZRH;;2019-03-22 00:40:00.0;2019-03-24 23:00:00.0;
07798421875;MS;839/24;BKK;JNB;;2019-03-22 00:55:00.0;2019-03-25 07:00:00.0;
BKK317746;MS;839/24;BKK;JNB;;2019-03-22 00:55:00.0;2019-03-25 07:00:00.0;
21725299050;TG;0326/22;BLR;BKK;;2019-03-22 01:00:00.0;2019-03-22 06:15:00.0;
21725293472;TG;0656/22;BLR;ICN;;2019-03-22 01:00:00.0;2019-03-22 19:00:00.0;
KIX679972;7L;607/22;KIX;EIN;;2019-03-22 01:00:00.0;2019-03-25 09:00:00.0;
DEL174780;EK;997/22;DEL;STR;;2019-03-22 01:00:00.0;2019-03-23 05:00:00.0;
BLR879353;TG;0326/22;BLR;BKK;;2019-03-22 01:00:00.0;2019-03-22 06:15:00.0;
KIX679827;7L;607/22;KIX;HEL;;2019-03-22 01:00:00.0;2019-03-27 08:00:00.0;
21725299024;TG;0413/22;BLR;SIN;;2019-03-22 01:00:00.0;2019-03-22 17:00:00.0;
16088350684;CX;066;BRU;BOM;;2019-03-22 01:00:00.0;2019-03-23 00:30:00.0;
21725299002;TG;0640/22;BLR;NRT;;2019-03-22 01:00:00.0;2019-03-23 15:00:00.0;
21725299013;TG;0326/22;BLR;BKK;;2019-03-22 01:00:00.0;2019-03-22 06:15:00.0;
21725299035;TG;0624/22;BLR;MNL;;2019-03-22 01:00:00.0;2019-03-22 19:00:00.0;
BRU104737;CX;3308;BRU;BOM;;2019-03-22 01:00:00.0;2019-03-23 00:30:00.0;
21725299046;TG;0662/23;BLR;PVG;;2019-03-22 01:00:00.0;2019-03-23 06:25:00.0;
CAN550406;CZ;0465/22;CAN;MAD;;2019-03-22 01:00:00.0;2019-03-23 20:00:00.0;
BLR879056;TG;0656/14;BLR;ICN;;2019-03-22 01:00:00.0;2019-03-14 19:00:00.0;
17606732950;EK;141/22;BKK;MAD;;2019-03-22 01:05:00.0;2019-03-22 12:40:00.0;
BKK317811;XJ;612/22;DMK;KIX;;2019-03-22 01:15:00.0;2019-03-22 08:40:00.0;
94000759754;XJ;612/22;BKK;KIX;;2019-03-22 01:15:00.0;2019-03-22 08:40:00.0;
SGN577759;MH;149/22;SGN;MEL;;2019-03-22 01:15:00.0;2019-03-23 08:45:00.0;
23241808970;MH;149/22;SGN;MEL;;2019-03-22 01:15:00.0;2019-03-23 08:45:00.0;
SZV016516;EK;763/23;PVG;JNB;;2019-03-22 01:26:00.0;2019-03-23 01:26:00.0;
17608625971;EK;9872;BSL;PVG;;2019-03-22 01:30:00.0;2019-03-24 02:30:00.0;
SIN661377;KE;646;SIN;ICN;;2019-03-22 01:30:00.0;2019-03-22 08:40:00.0;
21725241624;TG;305/22;HYD;RGN;;2019-03-22 01:30:00.0;2019-03-22 18:50:00.0;
18025667935;KE;646;SIN;ICN;;2019-03-22 01:30:00.0;2019-03-22 08:40:00.0;
05782044642;AF;0655/22;DXB;CDG;;2019-03-22 01:30:00.0;2019-03-22 06:15:00.0;
SIN661381;KE;646;SIN;ICN;;2019-03-22 01:30:00.0;2019-03-22 08:40:00.0;
BKK317807;OZ;744/22;BKK;ICN;;2019-03-22 01:50:00.0;2019-03-22 09:30:00.0;
98887029445;OZ;744/22;BKK;ICN;;2019-03-22 01:50:00.0;2019-03-22 09:30:00.0;
60783535826;EY;913/24;BKK;AMS;;2019-03-22 01:55:00.0;2019-03-24 18:35:00.0;
84301112473;D7;518/22;KUL;PUS;;2019-03-22 01:55:00.0;2019-03-22 08:50:00.0;
58019816230;RU;599/23;PVG;FRA;;2019-03-22 02:00:00.0;2019-03-19 14:00:00.0;
58019816322;RU;599/23;PVG;FRA;;2019-03-22 02:00:00.0;2019-03-19 14:00:00.0;
58019816440;RU;599/23;PVG;FRA;;2019-03-22 02:00:00.0;2019-03-20 19:00:00.0;
58019816521;RU;599/23;PVG;FRA;;2019-03-22 02:00:00.0;2019-03-20 19:00:00.0;
PVG968398;RU;540/23;PVG;CDG;;2019-03-22 02:00:00.0;2019-03-23 17:30:00.0;
NKG214068;RU;599/23;PVG;FRA;;2019-03-22 02:00:00.0;2019-03-23 20:00:00.0;
58019818805;RU;599/23;PVG;FRA;;2019-03-22 02:00:00.0;2019-03-19 14:00:00.0;
15744058486;QR;145;SIN;BCN;;2019-03-22 02:00:00.0;2019-03-23 14:05:00.0;
PVG963153;RU;540/23;PVG;CDG;;2019-03-22 02:00:00.0;2019-03-23 17:30:00.0;
PVG967016;RU;599/23;PVG;DUS;;2019-03-22 02:00:00.0;2019-03-26 08:00:00.0;
15744058615;QR;067;SIN;FRA;;2019-03-22 02:00:00.0;2019-03-23 13:00:00.0;
HKG202214;RU;439;HKG;LAX;;2019-03-22 02:00:00.0;2019-03-22 20:30:00.0;
72968841124;QT;2019/22;BOG;EZE;;2019-03-22 02:00:00.0;2019-03-22 02:00:00.0;
02037248912;LH;8385/22;ICN;FRA;;2019-03-22 02:05:00.0;2019-03-22 06:25:00.0;
12585028963;BA;095/22;BOM;YUL;;2019-03-22 02:15:00.0;2019-03-22 14:25:00.0;
02070449551;LH;754/24;ORD;BLR;;2019-03-22 02:20:00.0;2019-03-25 01:50:00.0;
02099667282;LH;754/24;ORD;BLR;;2019-03-22 02:20:00.0;2019-03-25 01:50:00.0;
ORD418920;LH;8165;ORD;BLR;;2019-03-22 02:20:00.0;2019-03-24 02:25:00.0;
PHL712481;LH;8189;ORD;BOM;;2019-03-22 02:20:00.0;2019-03-24 05:05:00.0;
ORD419028;LH;8189;ORD;BLR;;2019-03-22 02:20:00.0;2019-03-25 01:50:00.0;
STL954504;LH;8189;ORD;BLR;;2019-03-22 02:20:00.0;2019-03-24 02:25:00.0;
ORD418916;LH;8189;ORD;BLR;;2019-03-22 02:20:00.0;2019-03-25 01:50:00.0;
ORD419015;LH;8189;ORD;JNB;;2019-03-22 02:20:00.0;2019-03-23 16:30:00.0;
02037532961;LH;8342;MUC;TLV;;2019-03-22 02:30:00.0;2019-03-23 13:30:00.0;
MUC027842;LH;6495S;MUC;TLV;;2019-03-22 02:30:00.0;2019-03-23 13:30:00.0;
02082997401;LH;754/18;ORD;BLR;;2019-03-22 02:35:00.0;2019-03-19 01:50:00.0;
HKG202421;N8;867;HKG;LAX;;2019-03-22 02:35:00.0;2019-03-22 16:45:00.0;
MEX480270;QR;9569/23;MEX;HAJ;;2019-03-22 02:55:00.0;2019-03-25 12:00:00.0;
MEX480265;QR;9569/23;MEX;HAJ;;2019-03-22 02:55:00.0;2019-03-25 12:00:00.0;
02032387865;LH;7200/23;BOM;STR;;2019-03-22 02:55:00.0;2019-03-23 07:00:00.0;
HKG202402;KE;314;HKG;GDL;;2019-03-22 03:05:00.0;2019-03-22 16:05:00.0;
HKG202398;KE;314;HKG;GDL;;2019-03-22 03:05:00.0;2019-03-22 16:05:00.0;
HKG202405;KE;314;HKG;GDL;;2019-03-22 03:05:00.0;2019-03-22 16:05:00.0;
HKG202153;KE;314;HKG;GDL;;2019-03-22 03:25:00.0;2019-03-22 16:05:00.0;
HKG202138;KE;314;HKG;GDL;;2019-03-22 03:25:00.0;2019-03-22 16:05:00.0;
17603910955;EK;0185/23;DEL;BCN;;2019-03-22 03:30:00.0;2019-03-23 12:25:00.0;
17609520744;EK;0061/23;MAA;HAM;;2019-03-22 03:30:00.0;2019-03-23 15:00:00.0;
17609520755;EK;0061/23;MAA;HAM;;2019-03-22 03:30:00.0;2019-03-23 15:00:00.0;
17603910966;EK;0187/23;DEL;BCN;;2019-03-22 03:30:00.0;2019-03-23 20:10:00.0;
99954916562;CA;1092/22;TPE;PVG;;2019-03-22 03:35:00.0;2019-03-22 05:20:00.0;
SGN577721;EY;9548/23;SGN;DXB;;2019-03-22 03:50:00.0;2019-03-23 23:55:00.0;
60784209532;EY;9548/23;SGN;DXB;;2019-03-22 03:50:00.0;2019-03-23 23:55:00.0;
SGN577736;EY;9548/23;SGN;DXB;;2019-03-22 03:50:00.0;2019-03-23 23:55:00.0;
SGN577762;EY;9548/23;SGN;DXB;;2019-03-22 03:50:00.0;2019-03-23 23:55:00.0;
HKG954520;RU;450;HKG;AMS;;2019-03-22 04:00:00.0;2019-03-25 22:00:00.0;
PVG961677;CK;205/22;PVG;AMS;;2019-03-22 04:00:00.0;2019-03-22 08:45:00.0;
29778985734;CI;5398/22;TPE;MIA;;2019-03-22 04:00:00.0;2019-03-22 08:10:00.0;
11292485212;CK;205/22;PVG;AMS;;2019-03-22 04:00:00.0;2019-03-22 08:45:00.0;
58020274085;RU;625/23;HKG;AMS;;2019-03-22 04:00:00.0;2019-03-23 15:00:00.0;
HYD403016;EK;525/22;HYD;DXB;;2019-03-22 04:10:00.0;2019-03-22 06:30:00.0;
17600283194;EK;525/22;HYD;DXB;;2019-03-22 04:10:00.0;2019-03-22 06:30:00.0;
SGN577703;CV;9142/24;SGN;FMO;;2019-03-22 04:25:00.0;2019-03-24 07:00:00.0;
17233577670;CV;9142/24;SGN;FMO;;2019-03-22 04:25:00.0;2019-03-24 07:00:00.0;
SGN577695;CV;9142/24;SGN;FMO;;2019-03-22 04:25:00.0;2019-03-24 07:00:00.0;
17233577703;CV;7337/24;SGN;BCN;;2019-03-22 04:25:00.0;2019-03-25 04:05:00.0;
SGN577715;CV;8575/22;SGN;WAW;;2019-03-22 04:25:00.0;2019-03-22 20:15:00.0;
SGN577731;CV;7337/24;SGN;BCN;;2019-03-22 04:25:00.0;2019-03-25 04:05:00.0;
SGN577701;CV;9142/24;SGN;FMO;;2019-03-22 04:25:00.0;2019-03-24 07:00:00.0;
SGN577733;CV;8575/22;SGN;BUD;;2019-03-22 04:25:00.0;2019-03-22 23:30:00.0;
17233577714;CV;8575/22;SGN;LUX;;2019-03-22 04:25:00.0;2019-03-22 20:15:00.0;
02034820015;LH;8390;FRA;ICN;;2019-03-22 04:45:00.0;2019-03-23 00:45:00.0;
17609368063;EK;9873/22;PVG;RUH;;2019-03-22 05:00:00.0;2019-03-23 19:00:00.0;
MEX480226;5Y;603/22;MEX;HAJ;;2019-03-22 05:00:00.0;2019-03-24 15:00:00.0;
MEX480227;5Y;603/22;MEX;HAJ;;2019-03-22 05:00:00.0;2019-03-24 15:00:00.0;
01451636211;AC;8250/26;MEX;MNL;;2019-03-22 05:00:00.0;2019-03-26 12:00:00.0;
36912526636;5Y;0607/11;MEX;MIA;;2019-03-22 05:30:00.0;2019-03-22 11:30:00.0;
NGB285323;LH;8403/22;NGB;WAW;;2019-03-22 05:30:00.0;2019-03-31 10:00:00.0;
EIN110367;5C;951;EIN;PHL;;2019-03-22 06:00:00.0;2019-03-24 12:00:00.0;
02090151994;LH;718;BRU;ICN;;2019-03-22 06:00:00.0;2019-03-23 10:45:00.0;
05766291536;AF;3616/24;OSL;BOS;;2019-03-22 06:00:00.0;2019-03-24 13:19:00.0;
70012078920;5C;951;AMS;PHL;;2019-03-22 06:00:00.0;2019-03-24 12:00:00.0;
23243002083;MH;6207/22;KUL;SYD;;2019-03-22 06:10:00.0;2019-03-22 17:25:00.0;
SGN080734;CX;3174/25;SGN;MAO;;2019-03-22 06:15:00.0;2019-03-25 06:10:00.0;
01400441910;RV;1810;YYZ;CUN;;2019-03-22 06:15:00.0;2019-03-22 11:00:00.0;
SGN080742;CX;3174/25;SGN;MAO;;2019-03-22 06:15:00.0;2019-03-25 06:10:00.0;
16047793266;CX;3174/25;SGN;MIA;;2019-03-22 06:15:00.0;2019-03-25 06:10:00.0;
53030240490;AV;0904/22;MVD;LIM;;2019-03-22 06:20:00.0;2019-03-22 08:40:00.0;
02088548261;LH;506/22;OTP;GRU;;2019-03-22 06:25:00.0;2019-03-23 05:55:00.0;
LAX547917;CI;5155;LAX;NGO;;2019-03-22 06:30:00.0;2019-03-24 04:00:00.0;
SYD433701;PO;4053/23;SYD;ATL;;2019-03-22 06:30:00.0;2019-03-30 12:00:00.0;
SYD433699;PO;717/23;SYD;MST;;2019-03-22 06:30:00.0;2019-03-29 12:00:00.0;
16046870110;CX;312;SIN;PEK;;2019-03-22 06:45:00.0;2019-03-22 20:20:00.0;
SIN945321;CX;650;SIN;PEK;;2019-03-22 06:45:00.0;2019-03-22 20:20:00.0;
SIN945320;CX;650;SIN;PEK;;2019-03-22 06:45:00.0;2019-03-22 20:20:00.0;
SIN945322;CX;650;SIN;PEK;;2019-03-22 06:45:00.0;2019-03-22 20:20:00.0;
07422466010;KL;807/22;HEL;TPE;;2019-03-22 07:00:00.0;2019-03-23 15:50:00.0;
BUD100583;LH;1343;BUD;BLR;;2019-03-22 07:00:00.0;2019-03-24 01:50:00.0;
29778985852;CI;5156/22;TPE;LAX;;2019-03-22 07:00:00.0;2019-03-22 07:00:00.0;
SIN660947;MI;436;SIN;MAA;;2019-03-22 07:00:00.0;2019-03-22 08:50:00.0;
05796135631;AF;255/27;SOF;HAH;;2019-03-22 07:00:00.0;2019-03-27 12:55:00.0;
61865903795;MI;436;SIN;MAA;;2019-03-22 07:00:00.0;2019-03-22 08:50:00.0;
02036516174;LH;754;BUD;BLR;;2019-03-22 07:00:00.0;2019-03-24 01:50:00.0;
55001192321;BL;111/22;SGN;SIN;;2019-03-22 07:05:00.0;2019-03-22 10:05:00.0;
SIN661197;SQ;241;SIN;SYD;;2019-03-22 07:05:00.0;2019-03-22 17:55:00.0;
SGN577251;BL;111/22;SGN;SIN;;2019-03-22 07:05:00.0;2019-03-22 10:10:00.0;
61862627736;SQ;241;SIN;SYD;;2019-03-22 07:05:00.0;2019-03-22 17:55:00.0;
02090152193;LH;274;BRU;LIN;;2019-03-22 07:05:00.0;2019-03-22 16:40:00.0;
AMS102809;CZ;456;AMS;AKL;;2019-03-22 07:30:00.0;2019-03-24 16:30:00.0;
61865904344;SQ;828;SIN;PVG;;2019-03-22 07:30:00.0;2019-03-22 12:45:00.0;
SIN661217;SQ;828;SIN;PVG;;2019-03-22 07:30:00.0;2019-03-22 12:45:00.0;
61865904381;SQ;828;SIN;PVG;;2019-03-22 07:30:00.0;2019-03-22 12:45:00.0;
SIN661200;SQ;828;SIN;PVG;;2019-03-22 07:30:00.0;2019-03-22 12:45:00.0;
78440329144;CZ;305;AMS;AKL;;2019-03-22 07:30:00.0;2019-03-24 16:30:00.0;
12586369603;BA;163/23;MAA;TLV;;2019-03-22 07:35:00.0;2019-03-23 10:35:00.0;
02083785601;LH;8250;FRA;MVD;;2019-03-22 07:35:00.0;2019-03-22 20:30:00.0;
02083785590;LH;8250;FRA;MVD;;2019-03-22 07:35:00.0;2019-03-22 20:30:00.0;
02083785575;LH;8250;FRA;MVD;;2019-03-22 07:35:00.0;2019-03-22 20:30:00.0;
02083785553;LH;8250;FRA;MVD;;2019-03-22 07:35:00.0;2019-03-22 20:30:00.0;
02083785564;LH;8250;FRA;MVD;;2019-03-22 07:35:00.0;2019-03-22 20:30:00.0;
02032715561;LH;8250;FRA;MVD;;2019-03-22 07:35:00.0;2019-03-22 20:30:00.0;
15741314254;QR;8157/22;DOH;GRU;;2019-03-22 07:35:00.0;2019-03-22 22:00:00.0;
02083785586;LH;8250;FRA;MVD;;2019-03-22 07:35:00.0;2019-03-22 20:30:00.0;
02037093302;LH;8250;FRA;EZE;;2019-03-22 07:35:00.0;2019-03-22 23:35:00.0;
23573369796;TK;1598;FRA;IST;;2019-03-22 07:45:00.0;2019-03-22 12:50:00.0;
08034346815;LO;727;BRU;EVN;;2019-03-22 07:45:00.0;2019-03-24 04:50:00.0;
08034346826;LO;633;BRU;SOF;;2019-03-22 07:45:00.0;2019-03-22 17:15:00.0;
08034346830;LO;232;BRU;WAW;;2019-03-22 07:45:00.0;2019-03-22 09:50:00.0;
23535821903;TK;2126;DUS;ESB;;2019-03-22 07:55:00.0;2019-03-23 09:20:00.0;
DUS015533;TK;1530;DUS;ESB;;2019-03-22 07:55:00.0;2019-03-24 23:59:00.0;
21725640694;TG;0318/22;BOM;BKK;;2019-03-22 08:00:00.0;2019-03-22 21:00:00.0;
MIL149559;CV;9425;MIL;ICN;;2019-03-22 08:00:00.0;2019-03-25 00:00:00.0;
04703995040;TP;819;MXP;GRU;;2019-03-22 08:00:00.0;2019-03-23 19:00:00.0;
ZRH909660;CX;382;ZRH;SYD;;2019-03-22 08:00:00.0;2019-03-26 17:00:00.0;
23099043000;CM;624/17;MDE;CUR;;2019-03-22 08:00:00.0;2019-03-22 12:00:00.0;
BUD100559;QR;0202;BUD;BLR;;2019-03-22 08:05:00.0;2019-03-23 14:10:00.0;
17607114170;EK;0308;BUD;PEK;;2019-03-22 08:05:00.0;2019-03-24 22:30:00.0;
15752318980;QR;8694;BUD;BLR;;2019-03-22 08:05:00.0;2019-03-23 14:10:00.0;
BUD100560;EK;112;BUD;PEK;;2019-03-22 08:05:00.0;2019-03-24 22:30:00.0;
18052769043;KE;4129/24;DEL;HAM;;2019-03-22 08:15:00.0;2019-03-24 16:00:00.0;
18052769054;KE;4152/25;DEL;STR;;2019-03-22 08:15:00.0;2019-03-25 10:00:00.0;
DEL174792;KE;4129/24;DEL;HAM;;2019-03-22 08:15:00.0;2019-03-24 16:00:00.0;
ORD694213;UA;761;ORD;SYD;;2019-03-22 08:15:00.0;2019-03-24 06:50:00.0;
DEL174791;KE;4129/24;DEL;HAM;;2019-03-22 08:15:00.0;2019-03-24 16:00:00.0;
15744727701;QR;175/24;CGK;OSL;;2019-03-22 08:25:00.0;2019-03-24 23:00:00.0;
JKT085639;QR;117/23;CGK;MXP;;2019-03-22 08:25:00.0;2019-03-23 23:00:00.0;
JKT085644;QR;175/24;CGK;OSL;;2019-03-22 08:25:00.0;2019-03-24 23:00:00.0;
15744727804;QR;117/23;CGK;MXP;;2019-03-22 08:25:00.0;2019-03-23 23:00:00.0;
15744727723;QR;725/24;CGK;ORD;;2019-03-22 08:27:00.0;2019-03-24 23:30:00.0;
SGN080732;QR;0777/23;DAD;VCP;;2019-03-22 08:30:00.0;2019-03-23 17:15:00.0;
61865900590;SQ;106;SIN;KUL;;2019-03-22 08:30:00.0;2019-03-22 09:30:00.0;
SGN080731;QR;0777/23;DAD;MAO;;2019-03-22 08:30:00.0;2019-03-23 17:15:00.0;
15744020631;QR;0777/23;DAD;MIA;;2019-03-22 08:30:00.0;2019-03-23 17:15:00.0;
MIA974464;D5;5455;MIA;GUA;;2019-03-22 08:30:00.0;2019-03-22 10:05:00.0;
18051475524;KE;893/22;ICN;PVG;;2019-03-22 08:35:00.0;2019-03-22 09:45:00.0;
15751255875;QR;674;ZRH;MLE;;2019-03-22 08:35:00.0;2019-03-23 15:15:00.0;
15751657476;QR;0652;MUC;KTM;;2019-03-22 08:40:00.0;2019-03-24 10:30:00.0;
BKK317619;TG;415/22;BKK;KUL;;2019-03-22 08:45:00.0;2019-03-22 11:55:00.0;
21725099001;TG;415/22;BKK;KUL;;2019-03-22 08:45:00.0;2019-03-22 11:55:00.0;
MAA560433;QR;8143/23;MAA;OPO;;2019-03-22 08:55:00.0;2019-03-26 10:30:00.0;
15750760393;QR;8143/23;MAA;LUX;;2019-03-22 08:55:00.0;2019-03-23 20:00:00.0;
06535368826;SV;946;MXP;DMM;;2019-03-22 09:00:00.0;2019-03-23 09:00:00.0;
BCN202004;SU;1890/22;BCN;TBS;;2019-03-22 09:00:00.0;2019-03-22 23:00:00.0;
AMS102951;CZ;452;AMS;PVG;;2019-03-22 09:00:00.0;2019-03-23 05:30:00.0;
SIN661268;CA;976;SIN;WUH;;2019-03-22 09:00:00.0;2019-03-23 15:25:00.0;
16707098442;QM;000/22;DWC;LLW;;2019-03-22 09:00:00.0;2019-03-22 21:00:00.0;
78440322015;CZ;452;AMS;PVG;;2019-03-22 09:00:00.0;2019-03-23 05:30:00.0;
99953752484;CA;8206;SIN;WUH;;2019-03-22 09:00:00.0;2019-03-23 15:25:00.0;
LHR325107;CV;111/22;LUX;EZE;;2019-03-22 09:00:00.0;2019-03-23 12:00:00.0;
32816079862;DY;100/23;BKK;AMS;;2019-03-22 09:00:00.0;2019-03-25 12:00:00.0;
11415593023;LY;801/27;PNH;MAD;;2019-03-22 09:00:00.0;2019-03-26 22:40:00.0;
55511871613;SU;1890/22;BCN;TBS;;2019-03-22 09:00:00.0;2019-03-22 23:00:00.0;
02032788884;LH;8430;FRA;PEK;;2019-03-22 09:05:00.0;2019-03-23 01:40:00.0;
FRA044433;LH;8430;FRA;PEK;;2019-03-22 09:05:00.0;2019-03-23 01:40:00.0;
69515310363;BR;271/22;TPE;MNL;;2019-03-22 09:10:00.0;2019-09-22 11:45:00.0;
01641947183;UA;4060;AMS;JFK;;2019-03-22 09:15:00.0;2019-03-23 00:59:00.0;
16001498206;CX;421/22;ICN;TPE;;2019-03-22 09:15:00.0;2019-03-22 11:15:00.0;
01641173694;UA;957;LUG;EWR;;2019-03-22 09:15:00.0;2019-03-22 12:30:00.0;
70627246925;;MP8530;JNB;;;2019-03-22 09:19:00.0;2019-03-24 09:19:00.0;
JNB052711;;MP8530;JNB;NBO;;2019-03-22 09:19:00.0;2019-03-24 09:19:00.0;
NRT093975;CI;5384/23;NRT;MAO;;2019-03-22 09:25:00.0;2019-03-26 13:10:00.0;
CDG129739;UA;056;CDG;EWR;;2019-03-22 09:25:00.0;2019-03-22 11:45:00.0;
NRT093977;CI;5384/23;NRT;VCP;;2019-03-22 09:25:00.0;2019-03-26 13:10:00.0;
29779445962;CI;5384/23;NRT;MIA;;2019-03-22 09:25:00.0;2019-03-23 13:10:00.0;
NRT093976;CI;5384/23;NRT;VCP;;2019-03-22 09:25:00.0;2019-03-23 13:10:00.0;
KIX105796;CI;5384/23;NRT;MAO;;2019-03-22 09:25:00.0;2019-03-26 13:10:00.0;
KIX105795;CI;5384/23;NRT;VCP;;2019-03-22 09:25:00.0;2019-03-26 13:10:00.0;
JNB052712;;MP8530;JNB;NBO;;2019-03-22 09:28:00.0;2019-03-24 09:28:00.0;
70627246914;;MP8530;JNB;;;2019-03-22 09:28:00.0;2019-03-24 09:28:00.0;
02090152182;LH;2313;BRU;GOT;;2019-03-22 09:30:00.0;2019-03-22 11:10:00.0;
FRA044493;DL;017;LHR;DTW;;2019-03-22 09:40:00.0;2019-03-22 13:19:00.0;
61856670176;SQ;0735;TXL;SIN;;2019-03-22 09:40:00.0;2019-03-23 04:25:00.0;
SIN660726;TR;700;SIN;KIX;;2019-03-22 09:45:00.0;2019-03-22 16:55:00.0;
61865903132;TR;700;SIN;KIX;;2019-03-22 09:45:00.0;2019-03-22 16:55:00.0;
BKK317815;RH;829/23;BKK;PVG;;2019-03-22 09:50:00.0;2019-03-23 04:25:00.0;
QGL349159;LX;066;ZRH;MIA;;2019-03-22 09:50:00.0;2019-03-22 14:35:00.0;
72469545545;LX;066/22;ZRH;MIA;;2019-03-22 09:50:00.0;2019-03-22 14:35:00.0;
82810289672;RH;829/23;BKK;PVG;;2019-03-22 09:50:00.0;2019-03-23 04:25:00.0;
60784943014;EY;878;MXP;NRT;;2019-03-22 09:55:00.0;2019-03-24 09:00:00.0;
MIL149529;EY;0088;MIL;HKG;;2019-03-22 09:55:00.0;2019-03-23 21:45:00.0;
13136244666;JL;006/25;BKK;JFK;;2019-03-22 09:55:00.0;2019-03-25 11:00:00.0;
72401443853;LX;6960;BRU;YYZ;;2019-03-22 09:55:00.0;2019-03-25 12:00:00.0;
60784942981;EY;9556;MXP;DXB;;2019-03-22 09:55:00.0;2019-03-24 09:00:00.0;
60784943051;EY;0834;MXP;HKG;;2019-03-22 09:55:00.0;2019-03-23 21:45:00.0;
LGG200204;LX;787;BRU;ZRH;;2019-03-22 09:55:00.0;2019-03-22 11:15:00.0;
72401443864;LX;400;BRU;DUB;;2019-03-22 09:55:00.0;2019-03-23 10:30:00.0;
72401443886;LX;1210;BRU;OSL;;2019-03-22 09:55:00.0;2019-03-23 12:05:00.0;
BKK317816;JL;006/25;BKK;JFK;;2019-03-22 09:55:00.0;2019-03-25 11:00:00.0;
72401443820;LX;787;BRU;ZRH;;2019-03-22 09:55:00.0;2019-03-22 11:15:00.0;
72401443875;LX;2084;BRU;LIS;;2019-03-22 09:55:00.0;2019-03-23 13:40:00.0;
17607598990;EK;0945/24;DWC;BSR;;2019-03-22 10:00:00.0;2019-03-24 22:00:00.0;
06531065252;SV;918;HAJ;DMM;;2019-03-22 10:00:00.0;2019-03-24 18:55:00.0;
GOA800738;AC;895;MIL;YEG;;2019-03-22 10:00:00.0;2019-03-22 20:00:00.0;
99955238735;CA;1369;ZRH;SYX;;2019-03-22 10:00:00.0;2019-03-24 12:00:00.0;
